file,seed,result,objective,time,steps,intervals,cplex_10_objective,cplex_10_time,cplex_10_relative_objective,cplex_10_relative_time,cplex_100_objective,cplex_100_time,cplex_100_relative_objective,cplex_100_relative_time
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.01_sum_rate0.99_nz0.6_seed1008_data.dat,1008,0,8729004.560198478,0.5545146465301514,147,73,7531566.227771148,1.309493064880371,0.13717925385069374,2.3615121315089884,8592462.669785628,14.175047874450684,0.015642320893660484,25.56298190345442
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.01_sum_rate0.99_nz0.6_seed1009_data.dat,1009,0,9908800.466117866,0.3660285472869873,105,69,8573045.341090668,1.2715950012207031,0.13480492715487377,3.474032314271105,9765658.293798417,13.81453824043274,0.014445963747974295,37.74169622240243
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1000_data.dat,1000,0,10720009.802890733,0.36162328720092773,86,63,9159718.863959445,0.6014811992645264,0.14554939478791742,1.6632811562556453,10558688.876252715,10.314538717269897,0.015048580141644731,28.522883017594104
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1001_data.dat,1001,0,10060409.379039157,0.3163318634033203,93,55,8544395.644670649,0.6170589923858643,0.1506910581121202,1.9506697357234593,9901335.365396388,11.325714111328125,0.015811882762365486,35.80326682705353
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1002_data.dat,1002,0,11840814.005109938,0.3384993076324463,84,64,10123356.731495462,0.601454496383667,0.14504554103065057,1.776826371050502,11664855.002567532,9.516643047332764,0.014860380584178648,28.114217171948393
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1003_data.dat,1003,0,9008698.12410831,0.2802450656890869,90,59,7602801.307462589,0.5858242511749268,0.15605993199876245,2.0903998781725543,8859947.866174513,9.033703327178955,0.01651184842521524,32.23501296968862
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1004_data.dat,1004,0,9819666.173294164,0.3007187843322754,79,61,8317109.686431292,0.6359255313873291,0.15301502722661448,2.114685096241515,9661313.59717752,8.534811735153198,0.016126065114851245,28.381372165041633
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1005_data.dat,1005,0,10908590.902072608,0.2785990238189697,87,67,9264751.158667723,0.6326794624328613,0.1506922166356573,2.2709320864094944,10738526.570083007,8.604607820510864,0.015589944981554804,30.885276274700928
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1006_data.dat,1006,0,8804489.250525802,0.40094733238220215,98,56,7427229.059135202,0.7840642929077148,0.1564270399112987,1.9555293914770515,8659469.482976584,8.937357425689697,0.016471116429673426,22.290602041392763
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1007_data.dat,1007,0,10419645.308622885,0.2629728317260742,72,61,8870609.264515664,0.6325356960296631,0.14866494954730372,2.4053271658440525,10257372.546474114,9.366860628128052,0.015573731863452293,35.61911915632808
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1008_data.dat,1008,0,11013829.688563384,0.2694129943847656,73,67,9376201.235048696,0.5856232643127441,0.14868837632519227,2.1737008849557524,10837895.111347605,8.806593656539917,0.015973969290488277,32.68808053097345
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.2_seed1009_data.dat,1009,0,12738743.298141098,0.616976261138916,148,81,10909372.937573832,0.5634200572967529,0.143606815660868,0.9131956815594489,12551667.779659059,8.329400539398193,0.014685555246987178,13.500358221274865
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1000_data.dat,1000,0,11029302.747359375,0.38143205642700195,92,62,9433725.097402796,1.278562307357788,0.14466713685401283,3.3520053855318213,10863786.287355058,12.175492763519287,0.01500697403958237,31.920475896994827
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1001_data.dat,1001,0,10537739.646956705,0.18849444389343262,63,55,8957935.24848137,0.7710778713226318,0.1499187161007134,4.090719362309528,10371056.238304608,9.76617980003357,0.015817757340421207,51.81149957690522
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1002_data.dat,1002,0,11940310.029527431,0.3072538375854492,89,67,10215225.53896266,0.8038768768310547,0.144475686669674,2.616328190229655,11762595.205213668,11.30481767654419,0.01488360217400461,36.79308862464655
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1003_data.dat,1003,0,9368219.81262929,0.1944561004638672,64,61,7907508.858293113,0.8048467636108398,0.15592193432171536,4.1389638159508,9213587.656349916,10.685407161712646,0.01650603416360005,54.950228541161934
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1004_data.dat,1004,0,10256739.467500461,0.25429368019104004,79,62,8700576.465656098,0.9045810699462891,0.1517210227261038,3.557229850410422,10092985.864414454,9.149568319320679,0.015965463840129503,35.98032130584998
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1005_data.dat,1005,0,11182530.611926004,0.2593064308166504,75,70,9504162.354058217,0.8297796249389648,0.15008841165861259,3.1999963222110868,11008102.919048084,11.66623044013977,0.015598230752160498,44.99013157289837
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1006_data.dat,1006,0,9063076.17530489,0.12762665748596191,47,48,7654839.237067199,0.8458414077758789,0.1553817832928361,6.627466584470535,8914826.133237597,10.457045555114746,0.01635758534957981,81.93465033952606
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1007_data.dat,1007,0,10684175.555895116,0.3191719055175781,106,65,9096965.72622932,0.7938756942749023,0.1485570712838049,2.4872981629994384,10516902.807291523,11.405410289764404,0.015656121310296037,35.73438041568562
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1008_data.dat,1008,0,11309783.333097063,0.34604310989379883,94,79,9649299.333717505,0.829913854598999,0.14681837401078246,2.3982961396159594,11130867.358479572,9.790177583694458,0.015819575790979926,28.29178591852061
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.4_seed1009_data.dat,1009,0,12893061.220611501,0.3431060314178467,93,78,11047823.83130653,0.856316328048706,0.14311864015312992,2.4957775429072937,12703982.629975326,9.950565099716187,0.014665143320184077,29.001428679631797
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1000_data.dat,1000,0,11108651.015625773,0.31547021865844727,81,63,9501280.064489711,1.0026257038116455,0.14469542241223385,3.1781944681667924,10941811.894779734,15.506903171539307,0.0150188461777544,49.15488770218368
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1001_data.dat,1001,0,10706471.246430453,0.1938953399658203,62,56,9103223.455098804,0.9179856777191162,0.14974567758412213,4.734439094208957,10537055.858022373,12.53071904182434,0.015823643898036244,64.62620011410921
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1002_data.dat,1002,0,11986713.14275353,0.41663646697998047,116,67,10260334.073221495,0.9802408218383789,0.1440243917554416,2.352748497854077,11808460.435546221,14.663849592208862,0.014870857847722026,35.19578998569385
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1003_data.dat,1003,0,9459658.535495851,0.2538721561431885,67,58,7984125.418458661,1.0404012203216553,0.15598164685337096,4.098130476880065,9303570.510939578,13.123876810073853,0.016500386770894354,51.694825495836376
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1004_data.dat,1004,0,10360302.35455959,0.5478973388671875,125,63,8793215.242507212,1.0406365394592285,0.1512588202952107,1.8993276032528477,10195377.588581905,12.394044399261475,0.015918914364994444,22.621107130921548
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1005_data.dat,1005,0,11234734.457715465,0.37883806228637695,85,71,9550697.171135383,1.0641040802001953,0.14989560215404715,2.8088626411456032,11059482.72625697,15.825401067733765,0.015599098680800607,41.77352447698561
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1006_data.dat,1006,0,9084439.527880698,0.15357661247253418,54,49,7672473.2896051705,0.8867034912109375,0.15542689606134946,5.773688304067239,8935774.591238193,13.38132643699646,0.016364789064448444,87.13127748790261
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1007_data.dat,1007,0,10740820.455762923,0.37885379791259766,86,67,9142214.548339449,0.9806101322174072,0.14883461780293994,2.588360305797003,10572329.089721624,14.415881872177124,0.01568701075818616,38.05130620731667
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1008_data.dat,1008,0,11367928.085302614,0.3539247512817383,100,74,9703543.012807028,1.0093727111816406,0.1464105912710196,2.851941570987047,11188377.764255093,13.33755373954773,0.015794463133493745,37.6847160060035
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.8_nz0.6_seed1009_data.dat,1009,0,12884617.230104078,0.338543176651001,103,70,11042089.210088696,0.9714767932891846,0.14300215420528234,2.869580190330243,12695401.511935543,13.583072423934937,0.014685396918617342,40.122127281677635
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1000_data.dat,1000,0,9238754.851338554,0.4021885395050049,110,61,7932164.65238709,0.7763879299163818,0.14142492359369827,1.9304078899710178,9100367.790521171,11.433016061782837,0.014978973145643438,28.42700608986538
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1001_data.dat,1001,0,8908978.407378696,0.2539076805114746,69,52,7601185.64103339,0.7329168319702148,0.14679491929873253,2.8865484907499392,8769191.583948791,9.110677242279053,0.015690555868238386,35.88184974919387
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1002_data.dat,1002,0,10399881.318122558,0.25385522842407227,74,62,8937964.33296208,0.6166784763336182,0.1405705450323726,2.4292526104817487,10246691.048635036,10.34673023223877,0.014730001699209513,40.75838932477793
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1003_data.dat,1003,0,7743402.01180869,0.26952600479125977,81,57,6570017.609797817,0.6483104228973389,0.15153344747198472,2.4053724366946962,7616184.93778272,9.973862886428833,0.01642909328896574,37.00519693509094
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1004_data.dat,1004,0,8617995.868818376,0.20054149627685547,65,50,7336301.819738781,0.5007364749908447,0.14872298253437544,2.496922005107403,8480099.78033311,10.22047209739685,0.016000946227440478,50.96437538935625
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1005_data.dat,1005,0,9603545.6956923,0.23177599906921387,71,60,8192013.4225469865,0.5012567043304443,0.14698032558729443,2.16267735375291,9454391.624998815,13.63458800315857,0.01553114603915395,58.82657418332152
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1006_data.dat,1006,0,7833472.79482092,0.11586260795593262,49,43,6639287.865348646,0.6171135902404785,0.15244642583833387,5.326253233270846,7705101.206706639,11.294573783874512,0.016387570554805882,97.48247500324099
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1007_data.dat,1007,0,9129677.57452598,0.23157000541687012,66,57,7808959.913335057,0.7013025283813477,0.14466202671560346,3.028468765282747,8987888.42376043,13.173038721084595,0.015530575927585394,56.885772824380325
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1008_data.dat,1008,0,9615563.807425018,0.4010131359100342,104,64,8213565.51530249,0.532520055770874,0.14580510516085624,1.327936688563596,9461175.512930825,10.678018808364868,0.01605608340667204,26.62760356748125
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.2_seed1009_data.dat,1009,0,11144979.133320022,0.40097808837890625,118,68,9579387.20422421,0.5233798027038574,0.14047508841135278,1.3052578628917175,10981537.370516311,8.70702314376831,0.014665057767140267,21.714461204026104
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1000_data.dat,1000,0,9618324.443996463,0.32248687744140625,66,63,8269387.7422899185,1.0023531913757324,0.1402465376959206,3.1081983841586034,9474944.179154951,13.745617389678955,0.014906989848008975,42.623803792377394
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1001_data.dat,1001,0,9471454.320353605,0.1934819221496582,63,55,8084497.051990283,0.802051305770874,0.146435512588899,4.145355270713548,9322498.440327246,10.87155818939209,0.015726822406381836,56.18901274395519
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1002_data.dat,1002,0,10520239.199041512,0.43384242057800293,110,66,9039573.466846872,0.770714521408081,0.14074449298924133,1.7764849282863293,10364461.169628771,11.543663501739502,0.01480746078729214,26.607963984619165
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1003_data.dat,1003,0,8155063.898262994,0.27128100395202637,78,53,6919206.844524033,0.7326831817626953,0.1515447419121014,2.7008274486195276,8021051.720812598,9.656516551971436,0.016433001521783334,35.59599238905465
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1004_data.dat,1004,0,9110121.053273,0.2124311923980713,68,58,7766164.834853626,0.7708702087402344,0.14752342044198521,3.6287995187435254,8965803.599176694,10.077482223510742,0.01584144198001157,47.43880646598601
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1005_data.dat,1005,0,9933017.9189599,0.28021717071533203,85,68,8481207.747343827,0.8485002517700195,0.146160027441901,3.028009488512026,9778923.116818314,10.78971266746521,0.015513392143132446,38.504823383668736
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1006_data.dat,1006,0,8132721.271395709,0.18650031089782715,62,49,6901786.152677981,0.7549576759338379,0.15135587187122168,4.048023685855601,8000478.919468819,12.546632766723633,0.016260529226792896,67.27405818426338
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1007_data.dat,1007,0,9457522.984754639,0.24350285530090332,74,59,8088958.62238225,0.7329871654510498,0.14470642731489955,3.0101789342275964,9309589.01932266,12.794541120529175,0.015641935596714476,52.543700585024354
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1008_data.dat,1008,0,9991896.302544683,0.3472723960876465,82,68,8556112.556873128,0.7863128185272217,0.1436948205022802,2.2642537310358746,9833510.544503588,14.089213132858276,0.01585142131636796,40.57107127311773
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.4_seed1009_data.dat,1009,0,11434075.996556245,0.3384714126586914,96,66,9832915.273763666,0.7390639781951904,0.14003411585464554,2.183534415476469,11266775.911716256,11.063279867172241,0.014631710064755258,32.68600966997546
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1000_data.dat,1000,0,9711755.398564909,0.3543834686279297,90,63,8349449.65423762,1.2875208854675293,0.1402738936905881,3.633129080350271,9566819.975666374,15.630233526229858,0.014923710179104344,44.105425083019824
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1001_data.dat,1001,0,9648585.606162813,0.17051219940185547,59,54,8237439.872179122,1.0840919017791748,0.14625415491803834,6.357855365082917,9496783.993932512,12.549386739730835,0.0157330429999337,73.59817528454376
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1002_data.dat,1002,0,10575947.069310991,0.24334502220153809,72,64,9090237.296045147,0.9656915664672852,0.14048006892706927,3.968404850572618,10419529.273084521,14.040863037109375,0.014789956417270553,57.699405190547715
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1003_data.dat,1003,0,8261493.335099007,0.1605687141418457,57,53,7009411.0339622125,1.0403246879577637,0.15155641363496777,6.478999931697437,8125757.510815714,12.172582864761353,0.01642993812106813,75.8091819431782
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1004_data.dat,1004,0,9228216.361649394,0.35205578804016113,100,63,7870286.180467467,1.3189148902893066,0.14714979883059648,3.746323551819719,9082485.185198756,12.545765161514282,0.015791911539511306,35.63573043736782
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1005_data.dat,1005,0,9987338.22612503,0.32111310958862305,94,68,8530846.511968698,1.0021889209747314,0.1458338229045271,3.120984136270962,9832477.45828251,15.000191450119019,0.015505709763331425,46.71310825439583
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1006_data.dat,1006,0,8160889.645915006,0.1326456069946289,46,45,6925927.11162775,0.9179995059967041,0.15132694937315147,6.920692865719072,8028203.61310244,15.22519564628601,0.01625877062055158,114.78100173270352
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1007_data.dat,1007,0,9510572.852703538,0.45780348777770996,121,64,8131224.248478446,0.9712936878204346,0.14503317787350622,2.1216388991165873,9361380.197248388,15.4976167678833,0.01568703145076474,33.85211598782814
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1008_data.dat,1008,0,10069514.181010019,0.26528000831604004,79,69,8627408.452793263,0.948535680770874,0.1432150253024527,3.5756018208535365,9910325.450472511,15.985718250274658,0.015808978236280743,60.25979248021642
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.9_nz0.6_seed1009_data.dat,1009,0,11442895.057106446,0.20841526985168457,69,66,9842204.668159364,1.0337138175964355,0.13988508860377924,4.959875628748612,11275301.620248478,15.212892532348633,0.014646069549845871,72.99317628297892
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.99_nz0.2_seed1000_data.dat,1000,0,7830415.502054578,0.21783733367919922,59,53,6770660.521203905,0.585540771484375,0.13533828193058328,2.6879725416887386,7714089.20519562,10.961348533630371,0.014855699142457483,50.31896208283899
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.99_nz0.2_seed1001_data.dat,1001,0,7826304.916763539,0.16262149810791016,55,51,6717270.015732216,0.6171138286590576,0.1417060685504124,3.7947862726584995,7704894.449381665,8.061514854431152,0.015513127673037525,49.57225796236241
MCQN_K200_I20_T500_alpha_rate1000_cost_scale2_a_rate0.1_sum_rate0.99_nz0.2_seed1002_data.dat,1002,0,9054416.035165697,0.32296180725097656,82,62,7833298.476549971,0.5858557224273682,0.1348643086283123,1.81400930163886,8922455.915499048,9.27232050895691,0.014574117110826368,28.710269452236822
